,champion,voice_line,is_spoken,gender,role,win_rate,pick_rate,ban_rate,region
7108,Gangplank,More death to go around!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7109,Gangplank,Your enemy's hunting dragons!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7110,Gangplank,They took a dragon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7111,Gangplank,The enemy team has slain the dragon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7112,Gangplank,You landed a dragon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7113,Gangplank,You put down that dragon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7114,Gangplank,You've slain the dragon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7115,Gangplank,Your team's slain the dragon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7116,Gangplank,Your nexus is burning!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7117,Gangplank,They're bombarding the nexus!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7118,Gangplank,Your nexus is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7119,Gangplank,Their inhibitor's back!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7120,Gangplank,The enemy's inhibitor's respawned!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7121,Gangplank,Their inhibitor's returning soon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7122,Gangplank,The enemy's inhibitor is respawning soon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7123,Gangplank,Got your inhibitor back!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7124,Gangplank,Your inhibitor's respawned!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7125,Gangplank,Your inhibitor'll be back soon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7126,Gangplank,Your inhibitor's respawning soon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7127,Gangplank,Inhibitor destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7128,Gangplank,Inhibitor lost!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7129,Gangplank,Your inhibitor collapsed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7130,Gangplank,Your inhibitor's been destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7131,Gangplank,Your inhibitor's being pummelled!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7132,Gangplank,They're blasting your inhibitor!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7133,Gangplank,Your inhibitor's under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7134,Gangplank,Turret destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7135,Gangplank,You're out a turret!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7136,Gangplank,Your turret's been destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7137,Gangplank,Got your hands bloody!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7138,Gangplank,Aced! They'll pay in flesh!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7139,Gangplank,They got a knack for dying!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7140,Gangplank,Legendary kill! They'll think twice next time!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7141,Gangplank,Legendary kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7142,Gangplank,Pentakill! There'll be songs about that one!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7143,Gangplank,Pentakill! Swab their guts off the deck!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7144,Gangplank,Pentakill! Hang 'em from the yardarm!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7145,Gangplank,Pentakill! Now that's how you send a message!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7146,Gangplank,"Pentakill, ha ha ha ha!",True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7147,Gangplank,Oops! You let all their insides out!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7148,Gangplank,Four's the lucky number!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7149,Gangplank,Quadrakill! Someone's pushing for captain!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7150,Gangplank,That'll give 'em something to think about!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7151,Gangplank,Triple kill! What a glorious mess!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7152,Gangplank,Triple kill! They didn't see that coming!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7153,Gangplank,Triple kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7154,Gangplank,One after another!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7155,Gangplank,A grave for two!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7156,Gangplank,Double kill! Gave 'em both barrels!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7157,Gangplank,Got yourself a pair!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7158,Gangplank,"Double kill, heh heh heh!",True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7159,Gangplank,Aced! We're dead in the water!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7160,Gangplank,Aced! Make 'em regret it!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7161,Gangplank,Aced! That's the last of their crew!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7162,Gangplank,Aced! See if they learn their lesson!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7163,Gangplank,Aced! I like to see that again.,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7164,Gangplank,"Aced, heh heh heh heh!",True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7165,Gangplank,Took the coward's way out!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7166,Gangplank,No-one gets that bounty!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7167,Gangplank,That was a mistake!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7168,Gangplank,Your team's defeated Baron Nashor!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7169,Gangplank,Legendary kill! They'll remember your name!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7170,Gangplank,Ally double kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7171,Gangplank,Your ally got a double kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7172,Gangplank,Your ally found friends!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7173,Gangplank,Now that was a fine kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7174,Gangplank,"Ooh, that smarts!",True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7175,Gangplank,Enemy legendary kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7176,Gangplank,That's a brutal adversary!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7177,Gangplank,They got themselves a ringer!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7178,Gangplank,A lone sailor left standing!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7179,Gangplank,You're light four crewmen!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7180,Gangplank,Enemy quadrakill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7181,Gangplank,Three souls cut loose!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7182,Gangplank,You lost three!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7183,Gangplank,Enemy triple kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7184,Gangplank,Two men overboard!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7185,Gangplank,That's two of yours down!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7186,Gangplank,Enemy double kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7187,Gangplank,Teach 'em respect!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7188,Gangplank,"Nah ha, that kill gave me chills!",True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7189,Gangplank,Ally legendary kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7190,Gangplank,That ally's got Bilgewater blood!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7191,Gangplank,Your ally cleaned 'em out!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7192,Gangplank,Your ally got a pentakill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7193,Gangplank,Ally pentakill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7194,Gangplank,Four victims for your mate!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7195,Gangplank,Your ally's worth four of 'em!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7196,Gangplank,Your ally got a quadrakill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7197,Gangplank,Ally quadrakill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7198,Gangplank,Your ally scored a triple!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7199,Gangplank,Three rounds for your ally!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7200,Gangplank,Your ally got a triple kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7201,Gangplank,Ally triple kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7202,Gangplank,Twice the bounty!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7203,Gangplank,Your ally got a legendary kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7204,Gangplank,You've defeated Baron Nashor!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7205,Gangplank,Blue team's nexus is at twenty-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7206,Gangplank,You butchered that infernal beast!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7207,Gangplank,Purple team's turret has been destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7208,Gangplank,The purple team's turret is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7209,Gangplank,The red team is victorious!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7210,Gangplank,Red team has surrendered!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7211,Gangplank,The red team has slain Baron Nashor!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7212,Gangplank,The red team has slain the dragon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7213,Gangplank,Red team's nexus is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7214,Gangplank,The red team's inhibitor has respawned!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7215,Gangplank,The red team's inhibitor is respawning soon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7216,Gangplank,The red team's inhibitor has been destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7217,Gangplank,The red team's inhibitor is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7218,Gangplank,Red team's turret has been destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7219,Gangplank,The red team's turret is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7220,Gangplank,The blue team is victorious!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7221,Gangplank,Blue team has surrendered!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7222,Gangplank,The blue team has slain Baron Nashor!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7223,Gangplank,The blue team has slain the dragon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7224,Gangplank,Blue team's nexus is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7225,Gangplank,The blue team's inhibitor has respawned!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7226,Gangplank,The blue team's inhibitor is respawning soon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7227,Gangplank,The blue team's inhibitor has been destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7228,Gangplank,The blue team's inhibitor is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7229,Gangplank,Blue team's turret has been destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7230,Gangplank,The blue team's turret is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7231,Gangplank,Purple team has scored an ace!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7232,Gangplank,Purple team legendary kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7233,Gangplank,Purple team pentakill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7234,Gangplank,Purple team quadra kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7235,Gangplank,Purple team triple kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7236,Gangplank,The purple team's inhibitor is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7237,Gangplank,Purple team double kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7238,Gangplank,The purple team's inhibitor has been destroyed!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7239,Gangplank,The purple team's inhibitor has respawned!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7240,Gangplank,Your ally's lost his innards!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7241,Gangplank,Purple team's nexus is at seventy-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7242,Gangplank,Purple team's nexus is at fifty percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7243,Gangplank,Purple team's nexus is at twenty-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7244,Gangplank,Red team's nexus is at seventy-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7245,Gangplank,Red team's nexus is at fifty percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7246,Gangplank,Red team's nexus is at twenty-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7247,Gangplank,Red team has captured the Windmill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7248,Gangplank,Red team has captured the Refinery!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7249,Gangplank,Red team has captured the Quarry!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7250,Gangplank,Red team has captured the Drill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7251,Gangplank,Red team has captured the Boneyard!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7252,Gangplank,Blue team's nexus is at seventy-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7253,Gangplank,Blue team's nexus is at fifty percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7254,Gangplank,Blue team has captured the Windmill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7255,Gangplank,Blue team has captured the Refinery!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7256,Gangplank,Blue team has captured the Quarry,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7257,Gangplank,Blue team has captured the Drill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7258,Gangplank,Blue team has captured the Boneyard!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7259,Gangplank,The Windmill has been neutralized!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7260,Gangplank,The Refinery has been neutralized!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7261,Gangplank,The Quarry has been neutralized!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7262,Gangplank,The Drill has been neutralized!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7263,Gangplank,The Boneyard has been neutralized!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7264,Gangplank,The purple team is victorious!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7265,Gangplank,Purple team has surrendered!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7266,Gangplank,The purple team has slain Baron Nashor!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7267,Gangplank,The purple team has slain the dragon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7268,Gangplank,Purple team's nexus is under attack!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7269,Gangplank,The purple team's inhibitor is respawning soon!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7270,Gangplank,Red team has scored an ace!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7271,Gangplank,Red team pentakill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7272,Gangplank,Red team quadra kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7273,Gangplank,Your team's captured the Refinery!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7274,Gangplank,Your team's captured the Quarry!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7275,Gangplank,Your team's captured the Drill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7276,Gangplank,Your team's captured the Boneyard!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7277,Gangplank,Enemy domination!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7278,Gangplank,Domination!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7279,Gangplank,There's a quest needs doing!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7280,Gangplank,You got a quest!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7281,Gangplank,Quest received!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7282,Gangplank,Quest complete!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7283,Gangplank,The battle has begun!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7284,Gangplank,The battle will begin in thirty seconds!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7285,Gangplank,Welcome to the driest place I ever been!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7286,Gangplank,A summoner has reconnected!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7287,Gangplank,A summoner has disconnected!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7288,Gangplank,Defeat! Now there's only revenge!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7289,Gangplank,Defeat! There's the plank!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7290,Gangplank,Next time they won't be so lucky!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7291,Gangplank,Nnng... defeat!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7292,Gangplank,Defeat!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7293,Gangplank,Victory! This is your town!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7294,Gangplank,Victory! Another enemy sunk!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7295,Gangplank,Victory! Claim the spoils!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7296,Gangplank,Victory!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7297,Gangplank,They gutted the Baron!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7298,Gangplank,The Baron's fallen to their crew!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7299,Gangplank,They've slaughtered the Baron!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7300,Gangplank,The enemy's defeated Baron Nashor!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7301,Gangplank,The Baron lies at your feet!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7302,Gangplank,Your team's captured the Windmill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7303,Gangplank,The enemy's captured the Boneyard!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7304,Gangplank,The enemy's captured the Drill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7305,Gangplank,The enemy's captured the Quarry!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7306,Gangplank,Red team triple kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7307,Gangplank,Red team double kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7308,Gangplank,Blue team has scored an ace!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7309,Gangplank,Red team legendary kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7310,Gangplank,Blue team legendary kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7311,Gangplank,Blue team pentakill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7312,Gangplank,Blue team quadra kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7313,Gangplank,Blue team triple kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7314,Gangplank,Blue team double kill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7315,Gangplank,The enemy's nexus is at twenty-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7316,Gangplank,The enemy nexus is at fifty percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7317,Gangplank,The enemy nexus is at seventy-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7318,Gangplank,The enemy's nexus has cracked!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7319,Gangplank,Your team's nexus is about to explode!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7320,Gangplank,You slaughtered the Baron!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7321,Gangplank,Your nexus is at twenty-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7322,Gangplank,Your nexus is at seventy-five percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7323,Gangplank,Your team's nexus has been cracked!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7324,Gangplank,The enemy has neutralized the Windmill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7325,Gangplank,The enemy has neutralized the Refinery!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7326,Gangplank,The enemy has neutralized the Quarry!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7327,Gangplank,The enemy's neutralized the Drill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7328,Gangplank,The enemy's neutralized the Boneyard!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7329,Gangplank,Your team has neutralized the Windmill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7330,Gangplank,Your team has neutralized the Refinery!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7331,Gangplank,Your team has neutralized the Quarry!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7332,Gangplank,Your team has neutralized the Drill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7333,Gangplank,Your team has neutralized the Boneyard!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7334,Gangplank,The enemy's captured the Windmill!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7335,Gangplank,The enemy's captured the Refinery!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7336,Gangplank,Your nexus is at fifty percent health!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7337,Gangplank,Your mate's feeding the fishes!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7338,Gangplank,The enemy's nexus is about to explode!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7339,Gangplank,Your ally has been slain!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7340,Gangplank,A dirty blade for a dirty job.,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7341,Gangplank,Nothing cuts dirtier than Bilgewater steel.,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7342,Gangplank,Forged in blood and bile.,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7343,Gangplank,Broadside!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7344,Gangplank,Cannons!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
7345,Gangplank,Volley fire!,True,Male,Fighter,47.77%,8.99%,12.33%,Bilgewater
