champion,voice_line,is_spoken
Jhin,You lack imagination.,True
Jhin,I have elaborate plans for you.,True
Jhin,Killing you will be one of my finest works.,True
Jhin,You are mediocrity. My genius will supplant you.,True
Jhin,Only my actions will make you memorable.,True
Jhin,It hurts so good...,True
Jhin,You only understand harmony. Discord is required for contrast.,True
Jhin,"My dear countryman, you remind me how little our culture has advanced.",True
Jhin,I am avant-garde - you are stuck in the past.,True
Jhin,The Noxian invasion should be a wake-up call. We need more elaborate productions.,True
Jhin,I do what others will not. That alone is innovation.,True
Jhin,I've been asked to do so many boring performances in your nation.,True
Jhin,Your people mistake loudness for import.,True
Jhin,Noxians treat killing as a sport. It is an art.,True
Jhin,How gauche your nation is.,True
Jhin,"Your war was an impressive production, but it lacked soul.",True
Jhin,Wait for your cue! You're only here to herald my entrance.,True
Jhin,What a terrible arrangement.,True
Jhin,"You shoot to kill, you better hit the heart.",True
Jhin,You shout and throw machetes? How quaint.,True
Jhin,Clearly you've never performed in Ionia.,True
Jhin,"I find your work very, very... obvious.",True
Jhin,The always-enchanting tale of star-crossed lovers.,True
Jhin,"When you speak, I don't hear god, I hear an idiot babbling.",True
Jhin,"Here's the thing, I don't need your god, I need more time for my production.",True
Jhin,You can take my soul... if you'll shut up.,True
Jhin,"There is such a thing as 'too much gold', my dear.",True
Jhin,I thought diamonds were a girl's best friend.,True
Jhin,"So many guns, all lacking in meaning or artistry.",True
Jhin,Your finale will be a duet.,True
Jhin,Your story is revenge with guns and ghosts. How droll.,True
Jhin,"While you're here, consider a wardrobe upgrade.",True
Jhin,"I suppose you embody a primitive minimalism, but you lack my technique.",True
Jhin,I remember your father! He thought he could censor me.,True
Jhin,I have been planning your final performance for a very... long... time.,True
Jhin,You helped lock me away. You tried to stop my work. My art cannot be contained.,True
Jhin,Your father was a merciful man. Only his failure will be remembered.,True
Jhin,Your father's death denied me a performance. You will be his stand-in.,True
Jhin,"Break a leg! Hehe, oh. 'Break a leg', hehe... ah, delightful. I do cut myself up.",True
Jhin,Your music lacks the cruelty of a masterpiece.,True
Jhin,You should learn the power of silence.,True
Jhin,Step out of my light! They call it background music!,True
Jhin,Your work will be forgotten. I am ahead of my time!,True
Jhin,How inelegant your words are. Surely a fool wrote your script.,True
Jhin,You have too many lines.,True
Jhin,Why would anyone listen to a creature so ugly?,True
Jhin,"Heh... hehe... that hat is ridiculous, now... who let you wear that horrible thing?",True
Jhin,"Oh, before you ask, yes, your whole ensemble makes you look fat. Very fat.",True
Jhin,"You wanted to kill me back then, didn't you? You will learn - art cannot be killed.",True
Jhin,You think you can stop my performance?,True
Jhin,An understudy can't upstage me.,True
Jhin,I remember your master. He was worth remembering.,True
Jhin,You were wrong to kill your master. I needed him for this performance.,True
Jhin,You belong in the shadows. No audience could love you.,True
Jhin,I offer an exclusive service. You'll find I murder the competition.,True
Jhin,Jhin tries to spin his weapon but drops it by mistake.,False
Jhin,"Only perfectio-gah!"" (garbles incoherently) (clears throat) ""... only perfection is acceptable.",True
Jhin,Jhin laughs.,False
Jhin,You will be poetry.,True
Jhin,You will be beautiful.,True
Jhin,Watch my puppets dance.,True
Jhin,This is your curtain call.,True
Jhin,Your life had no value before me.,True
Jhin,I feel inspired.,True
Jhin,Art is worth the pain.,True
Jhin,Beauty is pain.,True
Jhin,I will make you famous.,True
Jhin,You will perform.,True
Jhin,This is my love.,True
Jhin,Each bullet is a song.,True
Jhin,Each bullet will be a dance.,True
Jhin,How can we make this fresh?,True
Jhin,Fabulous.,True
Jhin,"Smiles, everyone, smiles!",True
Jhin,"Places, please!",True
Jhin,Delightful!,True
Jhin,Wonderful.,True
Jhin,The composition needs something.,True
Jhin,Sublime.,True
Jhin,Transcendent.,True
Jhin,Divine.,True
Jhin,Darling.,True
Jhin,Precious.,True
Jhin,Symmetry is so boring.,True
Jhin,I've outdone myself this time.,True
Jhin,"When they find you, they will cry.",True
Jhin,I will touch your heart.,True
Jhin,"They're gonna live, until they die.",True
Jhin,This is my calling.,True
Jhin,"Places everyone, places!",True
Jhin,Shall we dance?,True
Jhin,Sing for me!,True
Jhin,I rehearsed this!,True
Jhin,There is no drama in a peaceful death!,True
Jhin,Dance for me.,True
Jhin,Right. On. Cue.,True
Jhin,Inspired.,True
Jhin,The show never ends!,True
Jhin,How lovely!,True
Jhin,Center stage!,True
Jhin,I couldn't miss your performance.,True
Jhin,One!,True
Jhin,One.,True
Jhin,Two!,True
Jhin,Three.,True
Jhin,Four.,True
Jhin,Four!,True
Jhin,Jhin grunts.,False
Jhin,You... inspire me.,True
Jhin,You will learn what beauty truly is.,True
Jhin,"Through my work, you shall transcend.",True
Jhin,Smile! Everyone is watching!,True
Jhin,Breathe in the atmosphere.,True
Jhin,Bliss comes only in the moment before I fire.,True
Jhin,"There is art here, waiting.",True
Jhin,I inspire action.,True
Jhin,"One, two, three, four, two, two, three, four.",True
Jhin,This... passion... compels me.,True
Jhin,High Noon Jhin fourth shot theme,False
Jhin,Blood Moon Jhin fourth shot theme,False
Jhin,Now that is what I want to see.,True
Jhin,Art shall blossom from your fear.,True
Jhin,"Life has no meaning, but your death shall.",True
Jhin,"I live for the applause, you will die for it.",True
Jhin,"I knew you would find your mark, eventually.",True
Jhin,You've awoken something deep inside me.,True
Jhin,"Face the crowd, and bleed for them.",True
Jhin,The face of your killer is identical to mine.,True
Jhin,"With my technique, killing blooms into artwork!",True
Jhin,Prepare... for your finale.,True
Jhin,Your final scene begins.,True
Jhin,High Noon Jhin channelling theme,False
Jhin,Blood Moon Jhin Ultimate Channelling,False
Jhin,PROJECT Jhin Ultimate Channelling,False
Jhin,DWG Jhin Ultimate Channelling,False
Jhin,Jhin Ultimate Theme,False
Jhin,High Noon Jhin Ultimate Theme,False
Jhin,Blood Moon Jhin Ultimate Theme,False
Jhin,PROJECT Jhin Ultimate Theme,False
Jhin,DWG Jhin Ultimate Theme,False
Jhin,Kill Noxians and get paid for it? What's not to like?,True
Jhin,People scare better when they're dying.,True
Jhin,The truth comes only at the moment of dying.,True
Jhin,It's better to be above ground doing this than below ground doing nothing.,True
Jhin,"I like the way you die, boy.",True
Jhin,"It's fun to kill a man, to take all that he had, and could ever have.",True
Jhin,"I love to perform, but I hate crowds.",True
Jhin,These were clearly designed by a caveman.,True
Jhin,The essence of a thing is found only in its absence.,True
Jhin,I always execute with style.,True
Jhin,Gold is my power colour.,True
Jhin,We all wear masks. Mine are just better-crafted.,True
Jhin,"Ionian footwear. Sadly, so obvious.",True
Jhin,"Sometimes, silence is loud.",True
Jhin,I prefer my equipment to make a bang.,True
Jhin,"Not sure I needed another mask, but oh well.",True
Jhin,Art is such a fickle thing.,True
Jhin,Start the music. I will make them dance.,True
Jhin,Rapid fire? Huh. Where's the drama in that?,True
Jhin,The storm is in their hearts. I calm them.,True
Jhin,It is by my will alone I set my mind in motion.,True
Jhin,I do prefer my work to have a brisk tempo.,True
Jhin,Red is a primary color.,True
Jhin,I have a thirst for melodrama.,True
Jhin,I have risen from the filth and muck. I am the lotus blossom. I am beauty.,True
Jhin,That delightful moment before the curtain goes up.,True
Jhin,A piano plays.,False
Jhin,Jhin dances to a electronic trap remix of his theme.,False
Jhin,Jhin performs a guitar solo of his theme with Take Over playing in the background,False
Jhin,High Noon Jhin dying,False
Jhin,Death sound.,False
Jhin,The Stars are watching us.,True
Jhin,The curtain rises on a young and vibrant universe. An audience worthy of my talent.,True
Jhin,Jhin hums and laughs.,False
Jhin,"Twinkle, twinkle, little star.",True
Jhin,"Mmm, my art transcends creation.",True
Jhin,"All of you are my children, the children of silent gods.",True
Jhin,"Eternity, molded by my hands",True
Jhin,"Oh to create, to destroy, these alone mean nothing.",True
Jhin,A single bullet to shatter the mirror of my own godhood.,True
Jhin,"There is beauty here, hidden beneath existence.",True
Jhin,Absence is the only untainted perspective.,True
Jhin,"Why erase everything at once, when it can be savored.",True
Jhin,"The universe will end, but I will make it wondrous.",True
Jhin,"What is a God, without words to fear him?",True
Jhin,The dark star demands perfection.,True
Jhin,"That moment of collapse. Ah, beautiful.",True
Jhin,"I can see them all, these infinite astral workings.",True
Jhin,This hunger is my obsession.,True
Jhin,I must keep working!,True
Jhin,All the stars in the sky.,True
Jhin,"Existence, is agonizing.",True
Jhin,"I want to feel everything, and then nothing",True
Jhin,"""I am the artist and I am starving!",False
Jhin,Art should devour us all.,True
Jhin,My stage is the endless abyss.,True
Jhin,I provide the gift of a dazzling...extinction,True
Jhin,"There is a certain elegance, in annihilation.",True
Jhin,"Space is not silent, it dances, and it... screams.",True
Jhin,"Oceans of formless time open before me and they whisper, Jhin, we are your true face.",True
Jhin,"The stars are my eyes, and one by one, I must blind them.",True
Jhin,"Mortals and their linear time, they appreciate my art, they have no choice.",True
Jhin,"What do I erase? Myself, in every performance",True
Jhin,"Destroying galaxies is a pedestrian interpretation, I paint upon the canvas of eternity.",True
Jhin,"What lies beneath my mask? The universe, as I, was meant to make it.",True
Jhin,"Aurelion, it is endearing that your kind's work remains uncompromised by taste",True
Jhin,"""Go frolic amongst your starlight you sad empty little thing. A ",False
Jhin," artist is at work""",False
Jhin,"I won't be revisiting my... previous work, Your Highness, but I do have something exquisite planned for you.",True
Jhin,"To work on such a small stage Rakan is, mmm, well, maybe it is fitting.",True
Jhin,"Every universe, every Xayah, a spark... destined only to fade.",True
Jhin,You corruptants are all pale imitations of a true masterpiece: the absence of everything.,True
Jhin,"Karma you were formed from a pacifist star system? *Jhin chuckles* ,How incredibly droll.",True
Jhin,Everybody loves a clown.,True
Jhin,"You see yourself as some poetic genius, Thresh.  I know you for the hack you are!",True
Jhin,"Yes Varus, you contain multitudes, but it's quality over quantity. Quality over quantity.",True
Jhin,"Killing galaxies Zed? How plainly derivative, allow me to make you part of something greater.",True
Jhin,"Fate holds an interest in the crew of the Morning Star, but fate ends where I begin.",True
Jhin,"Orphaned and alone Rhaast, a mere refraction of a refraction. Not you boy, you mean nothing.",True
Jhin,"That orb is tacky, Templar. I'd get rid of it.",True
Jhin,"Oh Shen, tsk tsk tsk, look at you. Broken composition, uninspired perspective, and a ghost sword.",True
Jhin,You are all dancing in the palm of my hand.,True
Jhin,Just a snap of the wrist... and everything's gone.,True
Jhin,I must fill this emptiness.,True
Jhin,"Oh, don't worry, I'll make sure you see everything you wish to see.",True
Jhin,"Jhin hums. ""Yes, no, I want you to know, stop resizing, why are these here, ugh.""",False
Jhin,"Jhin hums. ""Big, small, big, not that one, not that one.""",False
Jhin,"Jhin laughs, ""I suppose a nervous jab or 'FOUR' is apropos in these moments.""",False
Jhin,I know... only love.,True
Jhin,This is my passion.,True
Jhin,An echo of timelessness.,True
Jhin,Art in application!,True
Jhin,Divine inspiration!,True
Jhin,The stars align.,True
Jhin,My pattern will flow from your emptiness!,True
Jhin,This is my grand design.,True
Jhin,The stars compel me!,True
Jhin,Space sings only for you!,True
Jhin,I will make you whole again.,True
Jhin,Eternity awaits!,True
Jhin,Hear the music of the spheres.,True
Jhin,Angelic!,True
Jhin,Transmundane arrangement.,True
Jhin,Heavenly.,True
Jhin,I am nothing if not merciful.,True
Jhin,I have shown you beauty.,True
Jhin,How blessed it is to be chosen.,True
Jhin,Your molecules sing to me.,True
Jhin,You will dance!,True
Jhin,I will connect you to everything.,True
Jhin,Do you wish to see my face?!,True
Jhin,A star is born.,True
Jhin,How radiant!,True
Jhin,What bliss!,True
Jhin,You must embrace infinity.,True
Jhin,Are you not moved!,True
Jhin,I wouldn't miss this for the world.,True
Jhin,Timeless.,True
Jhin,It has a primordial quality.,True
Jhin,"Sibling, you don't compare to me, and will not get in my way",True
Jhin,"My Queen, see what I've become.",True
Jhin,I am what all corruptants were meant to be.,True
Jhin,"Thresh, I have suffered enough of your hackery.",True
Jhin,I could use some gold in this composition.,True
Jhin,Three!,True
Jhin,"We are alone now, the stars and I.",True
Jhin,Where will we spend eternity?,True
Jhin,"I must erase everything, the audience demands it.",True
Jhin,You are not separate from all that is.,True
Jhin,This is but a fragment of infinity.,True
Jhin,"Don't close your eyes, I want you to see.",True
Jhin,How close you are to divinity.,True
Jhin,This is the road to paradise.,True
Jhin,I inspire everything.,True
Jhin,"You fear erasure, but that's why I chose you.",True
Jhin,Art springs eternal.,True
Jhin,I must feel this emptiness.,True
Jhin,If only you could see what you'll become.,True
Jhin,"Jhin laughs, ""There it is.""",False
Jhin,Entropy cannot be reasoned with.,True
Jhin,"In an endless abyss, there is only you",True
Jhin,Erasure is perfection.,True
Jhin,I am infinite.,True
Jhin,"You have gone, beauty is all that remains.",True
Jhin,This is the providence of god.,True
Jhin,"Who are you now, what will you become.",True
Jhin,"""But... how does it... feel?",False
Jhin,"Oh, to be one... with eternity.",True
Jhin,From your dust all things are possible.,True
Jhin,Erasure is the pinnacle of art.,True
Jhin,"Cheap materials, very little artistic value, cosmic garbage all over my stage.",True
Jhin,Do you like it? You're an art lover. I know you understand.,True
Jhin,What could you become? A neutron star? A red giant? What does Rakan mean? Tell me.,True
